,date,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,state,county,city,latitude,longitude,notes,fatalities,days_since_last
2022,2019-10-23,Protests,Peaceful protest,Protesters (Belarus),European Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Frunzenski,53.9006,27.4950,"On 23 October, activists of the European Belarus movement protested outside the Minsk City Court, demanding the acquittal of anarchist Zmiter Paliyenka. [size=no report]",0,-6 days +00:00:00.000000000
2023,2019-10-23,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"As reported on 23 October, around 15 taxi drivers protested in Minsk, demanding stricter regulation of online car sharing services, as well as better social security nets for their group. [size=around 15]",0,-98 days +00:00:00.000000000
2024,2019-10-20,Protests,Peaceful protest,Protesters (Belarus),OGP: United Civic Party of Belarus; BCD: Belarusian Christian Democracy,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 20 October, OGP candidate Tatiana Kanyevskaya held an electoral protest in Gomel, demanding the overhaul of the judicial system. OGP and BCD members were present at the rally. [size=no report]",0,-31 days +00:00:00.000000000
2025,2019-10-20,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 20 October, approximately 140 people marched in Brest against the operation of a battery plant near the city and condemned the rejection of local parliamentary candidates. [size=approximattely 140]",0,-7 days +00:00:00.000000000
2026,2019-10-17,Protests,Protest with intervention,Protesters (Belarus),Anarchist Group (Belarus); BSDP-PA: Belarusian Social Democratic Party-People's Assembly; European Belarus,Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Minsk,City of Minsk,Minsk-Frunzenski,53.9006,27.4950,"On 17 October, around 30 people protested outside the Minsk City Court, demanding the court to stop the case against Zmiter Palienka. Anarchists, members of the European Belarus, as well as BSDP-PA members participated in the protest. The police tried to take the protesters out of the court by force. [size=around 30]",0,-22 days +00:00:00.000000000
2027,2019-10-16,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Maskouski,53.8705,27.4894,"On 16 October, 4 anarchists protested outside the Turkish embassy in Minsk, demanding the halt of the Turkish incursion into the North-Eastern Syria. [size=4]",0,-2 days +00:00:00.000000000
2028,2019-10-14,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Maskouski,53.8705,27.4894,"On 14 October, supporters protested outside the Minsk traffic police, condemning the persecution of a blogger. BSDP-PA members were present. [size=no report]",0,-56 days +00:00:00.000000000
2029,2019-10-13,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 13 October, approximately 200 people marched in Brest against the operation of a battery plant near the city and condemned the persecution of local environmental activists. [size=approximately 200]",0,-7 days +00:00:00.000000000
2030,2019-10-07,Protests,Peaceful protest,Protesters (Belarus),European Belarus; Anarchist Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 7 October, at least 10 people protested outside the Mariott hotel in Minsk, raising awareness about political prisoners, the Astravets power plant, and Lukashenka's rule. European Belarus, together with anarchists, organized the protest. [size=at least 10]",0,-1 days +00:00:00.000000000
2031,2019-10-06,Protests,Peaceful protest,Protesters (Belarus),BCD: Belarusian Christian Democracy; BSDP-PA: Belarusian Social Democratic Party-People's Assembly; European Belarus; Journalists (Belarus); MF: Young Front; Razam Movement; Anarchist Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 6 October, around 100 people protested in Minsk's Liberty Square, demanding the resignation of president Lukashenka, the release of political prisoners, and the freezing of the Belarus-Russia Union State talks. BDSP-PA, BCD, European Belarus, Razam, Young Front members, as well as anarchists took part in the protest. A blogger was reportedly arrested by the police right after the rally. [size=around 100]",0,-20 days +00:00:00.000000000
2032,2019-10-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 6 October, around 100 people marched in Brest against the operation of a battery plant near the city. [size=around 100]",0,-7 days +00:00:00.000000000
2033,2019-09-29,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 29 September, around 100 people protested in Brest against the operation of a battery plant near the city. [size=around 100]",0,-7 days +00:00:00.000000000
2034,2019-09-27,Protests,Peaceful protest,Protesters (Belarus),BCD: Belarusian Christian Democracy,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Minsk,Kurapaty,53.9679,27.6082,"As reported on 27 September, a protest was held outside the Poyedem Poyedim restaurant near the memorial forest in Kurapaty. The protesters tried to raise awareness about the historical importance of the Kurapaty memorial. BCD Pavel Sevyarinets participated in the rally. [size=no report]",0,-75 days +00:00:00.000000000
2035,2019-09-27,Protests,Peaceful protest,Protesters (Belarus),FFF: Fridays for Future; Students (Russia),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Leninski,53.8594,27.5878,"On 27 September, a climate strike protest was held on Kastrynichnaya Ulrica in Minsk as part of the #FridaysforFuture climate protest movement. The protesters held an art performance. [size=no report]",0,-33 days +00:00:00.000000000
2036,2019-09-25,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Pershamayski,53.9348,27.6634,"On 25 September, a protest was held outside the Vostok metro station , with protesters asking people not to use plastic bags. [size=no report]",0,-204 days +00:00:00.000000000
2037,2019-09-25,Protests,Peaceful protest,Protesters (Belarus),BSDP-PA: Belarusian Social Democratic Party-People's Assembly; European Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Frunzenski,53.9006,27.4950,"On 25 September, around 30 people protested outside the Minsk City Court to demand the acquittal of anarchist Dmitry Palienka in a case of alleged injurious statements against the authorities. European Belarus and BSDP-PA represented by Mikalay Statkevich were present at the protest. [size=around 30]",0,-433 days +00:00:00.000000000
2038,2019-09-22,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 22 September, around 110 people protested in Brest against the operation of a battery plant near the city. [size=around 110]",0,-7 days +00:00:00.000000000
2039,2019-09-19,Protests,Peaceful protest,Protesters (Belarus),OGP: United Civic Party of Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Vitebsk,Vitebsk,55.1904,30.2049,"On 19 September, members of the OGP protested in Vitebsk with the slogans 'No to Russian occupation!' and 'No to the union state!'. During a protest an unknown individual attacked an OGP candidate MP by tearing her banner. [size=no report]",0,-103 days +00:00:00.000000000
2040,2019-09-19,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 19 September, around 30 parents protested in Gomel, demanding the reversal of the dismissal of a local school director. [size=around 30]",0,-150 days +00:00:00.000000000
2041,2019-09-16,Protests,Peaceful protest,Protesters (Belarus),OGP: United Civic Party of Belarus; BSDP-PA: Belarusian Social Democratic Party-People's Assembly; BCD: Belarusian Christian Democracy; European Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 16 September, between 15 and 20 members of the OGP, BCD, European Belarus and BSDP-PA parties held a protest outside Minsk's GUM, demanding justice in the case of the disappearance of politicians Viktor Gonchar and Anatoly Krassovskyi in 1999. [size=15-20]",0,-11 days +00:00:00.000000000
2042,2019-09-15,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 15 September, around 120 people protested in central Brest against the operation of a battery plant near the city. [size=around 120]",0,-7 days +00:00:00.000000000
2043,2019-09-10,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 10 September, around 40 people protested on Kashtanowa street in Mogilev against new buildings in the neighborhood. [size=around 40]",0,-9 days +00:00:00.000000000
2044,2019-09-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 8 September, approximately 130 people protested in Brest against the operation of a battery plant near the city. [size=approximately 130]",0,-7 days +00:00:00.000000000
2045,2019-09-05,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Tsentralny,53.9178,27.5633,"On 5 September, between 11 and 14 persons held a protest in Minsk's Kyiv Square in favor of softening the drug possession sentences as stipulated by the 328th article of the Belarusian penal code. [size=11-14]",0,-76 days +00:00:00.000000000
2046,2019-09-01,Protests,Peaceful protest,Protesters (Belarus),OGP: United Civic Party of Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 1 September, over 150 people marched in Brest against the operation of a battery plant near the city. OGP MP candidate Aleksandr Kabanow was present at the rally. [size=over 150]",0,-7 days +00:00:00.000000000
2047,2019-09-01,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 1 September, a protest was held in Mogilev against the decision of local authorities to allow a new construction in a residential neighborhood. [size=no report]",0,-98 days +00:00:00.000000000
2048,2019-08-25,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 25 August, 20 youngsters held an unsanctioned rally in Grodno, demanding a concert of a Belarusian singer in their town. [size=20]",0,-36 days +00:00:00.000000000
2049,2019-08-25,Violence against civilians,Attack,Unidentified Armed Group (Belarus),,Political Militias,Civilians (Belarus),,Civilians,POLITICAL MILITIA VERSUS CIVILIANS,Minsk,City of Minsk,Minsk-Leninski,53.8594,27.5878,"On 25 August, a young man attacked three men, including filmmaker Nikolai Kuprich, on Kastrycnickaja street in Minsk, causing heavy head injuries to Kuprich. The attack is thought to be linked to Kuprich's filmmaking work with the Free Belarus Theater and the LGBT community.",0,-132 days +00:00:00.000000000
2050,2019-08-25,Protests,Peaceful protest,Protesters (Belarus),European Belarus,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 25 August, between 150 and 250 people protested in Brest against the operation of a battery plant near the city. A member of European Belarus, Fedor Petrusevich, participated in the rally. [size=150-250]",0,-7 days +00:00:00.000000000
2051,2019-08-19,Protests,Peaceful protest,Protesters (Belarus),Students (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk-Maskouski,53.8705,27.4894,"On 19 August, four students protested in the Tuсynski Square in Minsk against the new conscription law in Belarus, arguing that education is more important. No arrests have been conducted. [size=4]",0,-52 days +00:00:00.000000000
2052,2019-08-18,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Svietlahorsk,Svietlahorsk,52.6329,29.7389,"On 18 August, several locals protested in Svietlahorsk against the operation of a cellulose plant near the city. [size=several]",0,-7 days +00:00:00.000000000
2053,2019-08-18,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 18 August, over 150 people protested in Brest against the operation of a battery plant near the city. [size=over 150]",0,-1 days +00:00:00.000000000
2054,2019-08-17,Protests,Peaceful protest,Protesters (Belarus),Anarchist Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 17 August, at least 4 anarchists held a protest in Brest against the new conscription law in Belarus. No arrests have been registered. [size=at least 4]",0,-6 days +00:00:00.000000000
2055,2019-08-15,Protests,Peaceful protest,Protesters (Russia),Labour Group (Russia),Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Astravyets,Astravyets,54.6145,25.9571,"On 15 August, around 50 Russian citizens working on the Astravyets NPP protested in Astravyets, demanding the payment of their salaries. [size=around 50]",0,
2056,2019-08-14,Protests,Protest with intervention,Protesters (Belarus),,Protesters,Unidentified Armed Group (Belarus),,Political Militias,POLITICAL MILITIA VERSUS PROTESTERS,Brest,Brest,Khaby,52.1306,23.9103,"On 14 August, a man allegedly affiliated with the battery plant near Brest, hit activist Mariia Galalyuk in the face, causing a minor injury, and attempted attacking other activists holding a protest vigil outside the plant. [size=no report]",0,-586 days +00:00:00.000000000
